Year,State,County,Count,officer_10k,crime_10k,pop_diversity,black_pop_perc,urbanization_index,firearm_fatalities_100k,population,pop_density,male_perc,age_20_45_perc,Official_action_taken
2016,SC,Greenville,4,21.87,448.09,47.44,18.5,87.39,340.75,499122,635.73,48.55,33.18,0
2016,SC,Horry,1,NA,0.5,38.1,13.7,69.62,273.25,321033,283.12,48.27,28.8,0
2016,SC,Jasper,1,NA,387.4,61.6,45.5,33.33,44.25,28085,42.86,50.79,32.33,0
2016,SC,Lexington,1,NA,351.3,39.42,15.1,74.72,216.5,286277,409.6,48.75,32.13,0
2016,SC,Newberry,1,NA,177.41,53.45,31.2,32.15,30.25,37934,60.21,48.81,28.72,0
2016,SC,Spartanburg,1,18.7,418.19,47.14,20.9,72.57,236.75,300867,372.39,48.52,31.86,0
2016,SC,Sumter,1,26.9,416.81,56,47.1,68.03,81.75,107075,161,48.33,32.71,0
2016,SD,Minnehaha,1,13.6,50.73,27.67,4.6,86.36,89.75,186268,230.77,50.35,35.36,0
2016,SD,Pennington,2,15.3,91.74,33.99,1.7,79.2,76.25,109111,39.3,50.36,31.41,0
2016,SD,Todd,1,NA,NA,23.94,0.2,0,9.75,10233,7.37,48.53,30.98,0
2016,TN,Bedford,1,NA,151.98,37.22,8.2,44.4,30,47442,100.16,49.05,31.72,0
2016,TN,Carter,1,NA,156.53,9.11,1.5,59.03,43,56473,165.51,49,29.11,0
2016,TN,Crockett,1,NA,238.79,39.93,13.5,32.62,12.25,14448,54.41,47.88,29.08,0
2016,TN,Davidson,1,NA,NA,58.36,28.1,96.59,527.75,685829,1360.69,48.18,40.67,0
2016,TN,Decatur,1,NA,360.46,14.97,3.1,0,34.25,11735,35.15,49.54,26.48,0
2016,TN,Franklin,1,NA,102.85,19.87,5.2,30.38,27.5,41518,74.87,48.88,29.58,0
2016,TN,Hamilton,1,24.4,109.43,44.32,19.9,89.98,277.5,357778,659.58,48.25,33,0
2016,TN,Hardin,1,NA,281.27,14.61,3.7,32.07,27.5,25740,44.59,48.74,26.86,0
2016,TN,Loudon,2,NA,204.78,20.5,1.5,59.39,27,51373,224.12,49.23,24.99,0
2016,TN,Madison,1,31.6,144.24,53.44,37.3,74.17,88.25,97478,174.97,47.36,31.21,0
2016,TN,Sevier,1,NA,270.86,16.84,1.2,43.35,61.25,96470,162.82,49.13,29.71,0
2016,TN,Shelby,3,23.98,66.33,57.24,53.1,97.24,1081.75,936021,1226.49,47.56,34.15,0
2016,TN,Sullivan,1,23.6,190.03,11.72,2.3,74.44,114,156182,377.84,48.55,28.36,0
2016,TN,Sumner,1,19.3,72.27,25.17,6.9,72.12,128.25,179332,338.71,48.96,31.14,0
2016,TN,Washington,2,22.3,141.93,19.21,4.3,NA,77.5,127247,389.77,48.87,33.51,0
2016,TN,White,1,NA,290.59,11.53,1.9,21.83,28.25,26463,70.26,49.02,28.66,0
2016,TN,Williamson,1,NA,38.01,25.64,4.6,80.61,90.75,218903,375.73,49.01,28.83,0
2016,TN,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,TX,Atascosa,1,NA,236.04,48.31,1.2,39.29,38.75,48720,39.95,49.72,31.52,0
2016,TX,Austin,1,NA,111.38,51.84,9.6,33.66,26.25,29629,45.83,49.4,27.95,0
2016,TX,Bell,1,18.6,50.98,65.38,22.4,84.81,274.5,341094,324.54,49.93,38.79,0
2016,TX,Bexar,7,14.4,77,55.56,8.2,95.46,1061,1927651,1554.78,49.35,36.81,0
2016,TX,Brazoria,1,16.07,71.19,63.78,13.3,77.47,182.75,353155,260.11,50.58,34.5,0
2016,TX,Caldwell,1,NA,86.03,57.38,7.1,57.71,27,41147,75.46,50.29,33.74,0
2016,TX,Collin,1,11.62,9.14,57.84,9.4,94.76,346,943742,1121.86,49.15,34.44,0
2016,TX,Cooke,1,NA,93.03,37.45,3.2,40.97,29,39343,44.98,49.89,28.91,0
2016,TX,Dallas,8,14.77,2.69,69.04,23.1,99.31,1440.5,2591488,2974.35,49.28,37.25,12.5
2016,TX,Ector,2,13.5,265.75,54,4.8,90.54,97,157858,175.85,50.56,36.86,0
2016,TX,El Paso,3,11.7,26.82,32.2,4,97.83,295.75,834949,824.49,49.11,35.79,0
2016,TX,Ellis,1,NA,63.03,51.81,9.4,68.02,91.5,168332,179.94,49.32,32.17,0
2016,TX,Fort Bend,1,16.53,139.57,73.64,21.2,94.46,290.75,744160,863.82,49.16,33.59,0
2016,TX,Galveston,1,16.7,70.31,58.46,13.7,93.85,209.5,328820,869.07,49.31,32.52,0
2016,TX,Gillespie,1,NA,60.29,36.3,0.6,46.35,26.5,26206,24.76,48.51,22.8,0
2016,TX,Gregg,1,20.8,82.19,57.24,20.3,86.64,124.5,123367,451.4,48.82,32.5,0
2016,TX,Guadalupe,1,14.73,83.63,58.04,7.7,73.84,76,154492,217.2,49.44,32.79,0
2016,TX,Harris,13,19.64,234.55,68.21,19.5,98.79,2832.5,4623960,2714.42,49.73,37.56,0
2016,TX,Henderson,1,NA,316.75,35.09,6.6,39.89,80,80062,91.63,48.86,26.73,0
2016,TX,Hidalgo,2,16.25,120.82,16.63,0.8,94.86,206.75,848960,540.44,48.91,33.96,0
2016,TX,Jefferson,3,20.85,34.33,66.16,34.4,91.6,196,255748,291.85,51.2,34.55,0
2016,TX,Johnson,1,NA,107.33,40.14,3.1,62.13,95,162763,224.6,49.95,31.72,0
2016,TX,Lamar,1,NA,108.22,40.87,13.5,52.92,36.25,49528,54.59,48.23,29.07,0
2016,TX,Llano,1,NA,138.89,22.18,1.2,54.82,12.75,20592,22.05,48.43,19.23,0
2016,TX,Midland,1,13.1,96.19,57.59,6.8,87.71,103,163850,181.99,50.24,37.28,0
2016,TX,Montgomery,1,16.6,198.86,46.71,4.7,77.27,324.25,555216,532.97,49.57,32.29,0
2016,TX,Nacogdoches,1,18.5,105.57,56.65,18.4,53.54,35.75,65549,69.25,47.99,35.19,0
2016,TX,Nolan,1,NA,58.5,53.12,5.3,67.34,11.5,15044,16.5,50.15,29.13,0
2016,TX,Nueces,1,13.5,15.57,51.44,4.4,93.55,216,361642,431.31,49.42,34.46,0
2016,TX,Panola,1,NA,271.57,42.9,16,27.28,22.25,23419,29.21,49.29,29.28,0
2016,TX,Parker,1,NA,133.21,27.77,2,43.92,90.25,128967,142.74,49.72,29.36,0
2016,TX,Randall,1,NA,57.88,39.65,3,85.62,75.75,132342,145.19,49.05,34.48,0
2016,TX,Tarrant,5,15.42,9.36,64.45,15.9,98.71,1038,2023556,2343.14,48.95,35.29,0
2016,TX,Tom Green,1,15.9,73.79,54.55,4.7,84.36,67.5,117634,77.29,49.66,35.15,0
2016,TX,Travis,6,16.4,66.98,62.32,8.9,94.54,456,1206110,1218.05,50.49,42.69,16.67
2016,TX,Webb,1,18.2,19.21,9.03,0.7,97.4,58.75,272301,81.01,48.98,34.51,0
2016,TX,Wilson,1,NA,103.71,51.24,1.8,14.14,42,48212,59.99,50.13,29.43,0
2016,TX,Wood,1,NA,153.13,28.81,4.9,25.8,39.25,43753,67.81,49.57,24.42,0
2016,TX,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,UT,Cache,1,NA,41.57,26.95,0.8,84.31,43.75,122201,104.91,50.13,40.05,0
2016,UT,Davis,1,8.83,15.16,26.68,1.4,99.08,142.75,341000,1141.31,50.48,35.12,0
2016,UT,Salt Lake,3,15.8,NA,43.04,1.9,99.1,668.5,1120109,1509.01,50.17,37.97,0
2016,UT,Utah,2,7.68,13.67,28.8,0.7,NA,245.25,590288,294.64,50.55,39.42,0
2016,UT,Weber,1,14.9,78.7,36.94,1.6,94.2,181,247131,428.99,50.19,35.77,0
2016,VA,Buchanan,1,NA,NA,8.52,2.9,0,23.5,22212,44.18,50.93,28.63,0
2016,VA,Buckingham,1,NA,191.78,50.6,34.8,0,17,17051,29.42,54.92,32.14,0
2016,VA,Chesapeake City,1,NA,NA,NA,NA,NA,146.25,NA,NA,NA,NA,0
2016,VA,Culpeper,1,NA,75.92,45.17,15.8,38.08,36.25,50319,132.69,49.9,30.2,0
2016,VA,Fairfax,1,NA,NA,64.97,9.9,99.31,248.25,1144188,93145,49.55,33.9,0
2016,VA,Fredericksburg City,1,NA,NA,NA,NA,NA,14.25,NA,NA,NA,NA,0
2016,VA,Hopewell City,1,NA,NA,NA,NA,NA,24.25,NA,NA,NA,NA,0
2016,VA,Loudoun,1,NA,155.6,58.72,7.7,87.4,117.25,385546,747.82,49.52,34.54,0
2016,VA,Norfolk City,5,NA,NA,NA,NA,NA,222.5,NA,NA,NA,NA,0
2016,VA,Richmond City,1,NA,NA,NA,NA,NA,218,NA,NA,NA,NA,0
2016,VA,Roanoke,1,24.5,NA,23.28,5.6,90.72,60.75,93528,1285.45,48.1,28.41,0
2016,VA,Scott,1,NA,175.71,6.07,0.8,17.88,21.75,22082,41.23,50.17,27.47,0
2016,VA,Stafford,1,NA,296.58,51.93,17.8,80.25,61.5,143501,533.54,50.48,34.18,0
2016,VT,Chittenden,1,NA,0.25,17.86,2.3,74.01,54,161563,301.1,49.05,36.63,0
2016,VT,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,WA,Clallam,1,NA,187.77,28.98,1,64.55,69.5,74240,42.71,49.42,24.95,0
2016,WA,Clark,3,11,130.68,34.08,2.1,86.23,204,465272,739.7,49.41,32.09,0
2016,WA,Cowlitz,2,NA,91.08,26.9,0.8,71.35,60.5,104740,91.87,49.45,29.04,0
2016,WA,Douglas,1,NA,171.88,47.14,0.7,73.4,17,41366,22.74,50.61,29.95,0
2016,WA,King,8,11.33,44.04,55.98,6.6,96.79,776,2166350,1024,50.07,38.69,0
2016,WA,Kittitas,1,NA,62.11,27.05,1.1,59.94,27.25,44922,19.55,50.56,38.69,0
2016,WA,Pierce,4,15.3,241.14,49.97,7.3,93.41,470.25,862895,516.86,49.89,35.39,0
2016,WA,Snohomish,2,13.35,160.8,44.82,3,89.18,325.5,787110,377.1,50.14,34.45,0
2016,WA,Spokane,1,14.3,NA,25.53,1.9,86.33,300,496889,281.72,49.61,33.72,0
2016,WA,Thurston,1,11.85,188.04,39.19,3.3,79.01,148.5,273714,379.13,48.89,33.51,0
2016,WA,Yakima,2,14.9,152.61,56.56,1.5,76.48,166.5,249327,58.05,50.06,31.95,0
2016,WI,Chippewa,1,NA,89.73,11,1.5,53.86,34,63523,63,51.94,30,100
2016,WI,Dane,1,17.27,30.28,33.21,5.4,87.67,169.75,531296,443.77,49.74,39.13,0
2016,WI,Dodge,1,NA,46.46,17.07,3,51.36,29,87382,99.79,52.79,30.95,0
2016,WI,Eau Claire,1,14.5,43.44,16.25,1,77,50.5,102907,161.3,49.25,37.08,0
2016,WI,Langlade,1,NA,161.92,9.86,0.7,40.84,13.25,19083,21.92,50.35,24.4,0
2016,WI,Lincoln,1,NA,79.04,7.8,0.9,45.95,18.25,27834,31.67,50.57,25.81,0
2016,WI,Marathon,1,18.4,51.59,19.32,0.8,57.01,56,135101,87.45,50.26,29.65,0
2016,WI,Marinette,1,NA,106.07,7.99,0.4,38.17,28,40255,28.77,50.06,24.93,0
2016,WI,Milwaukee,4,19.62,3.48,61.96,27.1,99.81,757.5,954841,3955.43,48.4,36.01,25
2016,WI,Sheboygan,1,16.8,58.51,25.07,1.7,71.72,37.25,115030,224.99,50.28,29.29,0
2016,WI,Walworth,1,NA,40.34,24.98,1.2,65.8,52,102627,184.87,49.91,30.87,0
2016,WI,Washington,1,16.7,49.07,12.08,1,NA,45.75,134310,311.84,49.73,27.89,0
2016,WI,Waupaca,1,NA,200.95,9.66,0.4,35.06,26.5,51306,68.62,50.71,26.87,0
2016,WI,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,WV,Hampshire,1,NA,NA,7.41,1.2,0,15.75,23316,36.42,50.88,26.25,0
2016,WV,Kanawha,1,33,NA,21.74,7.6,74.81,189,186196,206.52,48.22,30.1,0
2016,WV,Marion,1,NA,NA,13.15,3.6,58.52,40,56504,183.01,49.29,31.9,0
2016,WV,McDowell,1,NA,50.02,19.95,9.1,14.01,38.5,19192,35.98,48.9,27.73,0
2016,WV,Mercer,1,NA,150.58,17.48,6.3,59.27,74.75,60632,144.71,47.88,29.45,0
2016,WV,Monongalia,1,20.9,66.36,19.94,3.9,73.14,60,105643,293.4,51.66,45.33,0
2016,WV,Putnam,1,NA,165.51,8.18,1.1,64.22,26,56675,163.96,49.08,29.54,0
2016,WV,Randolph,1,NA,139.15,7.42,1.5,37.62,26.25,29034,27.93,51.69,29.73,0
2016,WV,Ritchie,1,NA,60.09,4.34,0.3,0,11,9985,22.09,50.07,26.15,0
2016,WV,Roane,1,NA,119.03,5.31,0.4,20.01,17.75,14114,29.19,49.4,26.36,0
2016,WV,Upshur,1,NA,62.4,7.04,1,36,15.75,24680,69.59,49.61,30.05,0
2016,WV,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,WY,Converse,1,NA,NA,20.52,1.2,44.64,13.5,14094,3.31,50.64,30.32,0
2016,WY,Natrona,1,15.2,75.52,23.91,1.9,85.55,77.5,80909,15.15,50.46,34.27,0
2017,AK,Anchorage,1,NA,NA,NA,NA,95.88,253,294338,172.66,50.9,38.2,0
2017,AK,Fairbanks North Star,2,NA,NA,NA,NA,69.13,96,99675,13.58,54.08,42.04,0
2017,AK,Kenai Peninsula,1,NA,NA,NA,NA,20.66,77,58558,3.64,52.15,29.87,0
2017,AK,Matanuska Susitna,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,AK,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,AL,Baldwin,2,NA,84.7,29.79,9.5,57.72,153,212521,133.68,48.57,28.54,0
2017,AL,Calhoun,4,NA,39.93,42.04,20.9,66.3,123,114710,189.33,48.07,31.53,0
2017,AL,Crenshaw,1,NA,NA,44.54,24.1,0,16,13858,22.76,48.3,28.73,0
2017,AL,Henry,1,NA,72.45,45.84,27.5,12.25,16,17115,30.47,48.47,27.67,0
2017,AL,Jackson,1,NA,NA,19.07,3.4,22.98,54,51828,48.08,49.1,28.8,0
2017,AL,Jefferson,5,24.9,91.3,55.49,42.8,90.17,707,659599,593.55,47.28,33.48,0
2017,AL,Madison,3,21.37,135.67,50.49,24.5,83.56,247,361762,451.31,48.84,32.73,0
2017,AL,Marion,1,NA,115.47,15.47,4.2,11.15,29,29792,40.14,49.46,27.78,0
2017,AL,Mobile,1,19.8,121.29,53.53,35.3,79.98,435,414045,336.78,47.69,32.47,0
2017,AL,Russell,1,21.8,138.98,56.5,42.3,64.59,59,56985,88.88,48.12,33.68,0
2017,AL,Shelby,1,18.9,73.77,36.09,11.8,77.06,125,213633,272.17,48.36,31.79,0
2017,AL,St. Clair,1,NA,NA,24.75,9.3,27.2,74,87926,139.15,49.65,31.32,0
2017,AL,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,AR,Crawford,1,NA,104.78,25.75,1.5,48.04,52,62894,106.04,49.37,30.21,0
2017,AR,Crittenden,2,NA,172.22,53.52,51.5,79.11,41,48716,79.89,47.55,31.57,0
2017,AR,Grant,1,NA,257.42,13.36,2.7,24.97,11,18103,28.65,49.46,30.07,0
2017,AR,Independence,1,NA,353.83,20.33,2.2,31.42,34,37391,48.94,48.76,30.17,0
2017,AR,Jefferson,1,NA,145.3,52.62,55.6,69.08,116,69238,79.52,49.45,31.59,0
2017,AR,Johnson,1,NA,194.69,31.71,2.1,28.63,13,26401,40.01,49.69,30.63,0
2017,AR,Marion,1,NA,454.68,9.66,0.4,0,20,16429,27.52,49.32,21.94,0
2017,AR,Pulaski,2,NA,113.28,57.22,35.7,87.72,410,393280,517.64,47.83,34.21,0
2017,AR,Searcy,1,NA,146.34,11.89,0.3,0,11,7927,11.9,50.23,24.55,0
2017,AR,White,1,NA,235.02,20.92,4.4,45.68,60,78844,76.17,48.79,32.11,0
2017,AZ,Apache,1,NA,NA,41.86,0.7,NA,62,71545,6.39,49.36,30.27,0
2017,AZ,Coconino,1,14.3,75.6,60.18,1.6,NA,92,141001,7.57,49.42,38.8,0
2017,AZ,La Paz,1,NA,NA,54.27,1,NA,29,20706,4.6,51.36,20.96,0
2017,AZ,Maricopa,23,14.09,31.58,57.19,5.7,NA,2635,4327184,470.34,49.46,34.23,0
2017,AZ,Mohave,3,16.43,251.53,35.97,1.3,NA,244,207017,15.55,50.47,23.61,0
2017,AZ,Navajo,1,NA,96.54,60.51,1.2,NA,91,109079,10.96,49.98,28.63,0
2017,AZ,Pima,7,18.85,185.69,57.7,4,NA,763,1026391,111.72,49.21,32.81,0
2017,AZ,Pinal,1,13.21,112.22,56.91,4.8,NA,235,431564,80.43,52.08,31.86,0
2017,AZ,Yavapai,2,NA,123.64,31.84,0.8,NA,260,228082,28.08,48.92,22.46,0
2017,AZ,Yuma,1,14.45,110.31,51.26,2.7,NA,115,209507,38,51.42,33.14,0
2017,AZ,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,CA,Alameda,6,11.22,34.84,74.04,12.4,99.61,725,1660196,2246.48,49.17,37.76,0
2017,CA,Butte,3,9.8,121.56,42.36,1.8,81.1,134,228696,139.75,49.38,34.73,0
2017,CA,Contra Costa,2,11.36,32.28,68.65,9.6,99.21,510,1145535,1600.04,48.88,32.09,0
2017,CA,Fresno,4,11.68,94.43,61.89,5.9,89.19,473,985238,165.36,49.88,35.08,0
2017,CA,Humboldt,1,NA,180.14,40.09,1.3,70.24,106,136507,38.26,49.8,35.7,0
2017,CA,Kern,6,10.11,257.92,59.67,6.3,89.79,495,887356,109.12,51.24,35.68,0
2017,CA,Kings,3,NA,85.39,59.65,7.4,89.15,42,149665,107.72,54.83,38.93,0
2017,CA,Los Angeles,31,13.05,46.68,66.19,9.2,99.39,3660,10103711,2489.9,49.3,36.9,0
2017,CA,Madera,2,NA,200.49,55.23,4,67.08,78,155423,72.73,48.2,33.37,0
2017,CA,Merced,1,9.8,149.87,57.63,4.2,85.73,143,271096,140.1,50.44,34.28,0
2017,CA,Monterey,1,7.7,71.69,56.93,3.6,90.18,266,434534,132.46,51.02,34.63,0
2017,CA,Napa,2,8.9,39.11,58.38,2.3,86.6,43,139878,186.91,49.83,31.02,0
2017,CA,Orange,7,10.39,9.14,66.31,2.1,99.86,749,3174289,4015.19,49.37,34.11,0
2017,CA,Placer,2,8.22,90.93,41.75,1.7,86.21,141,385115,273.71,48.8,29.04,0
2017,CA,Rancho Tehama,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,CA,Riverside,5,9.15,70.3,62.48,7,95.38,845,2414964,335.11,49.81,33.62,0
2017,CA,Sacramento,5,10.33,155.37,68.73,10.8,97.94,743,1527301,1583.29,48.86,35.27,0
2017,CA,San Bernardino,8,10.55,55.54,62.46,9.5,95.27,919,2150945,107.24,49.78,35.73,0
2017,CA,San Diego,13,11.03,36.43,65.02,5.6,96.7,1031,3321237,789.52,50.35,37.48,0
2017,CA,San Francisco,2,26.02,NA,67.98,6,100,210,878040,18733.52,51.01,44.82,0
2017,CA,San Joaquin,3,10.32,100.11,68.52,8.1,91.53,460,743296,534.24,49.84,33.77,0
2017,CA,San Luis Obispo,2,NA,NA,46.12,2.2,83.4,128,282481,85.64,50.72,33.22,0
2017,CA,San Mateo,1,NA,89.14,69.1,3,98.11,156,768901,1714.73,49.41,34.63,0
2017,CA,Santa Barbara,3,11.99,79.68,58.39,2.4,94.98,138,445298,162.81,50.05,35.92,0
2017,CA,Santa Clara,4,11.33,17.12,69.43,2.9,98.92,427,1932510,1497.95,50.56,36.77,0
2017,CA,Shasta,2,10.7,166.68,32.55,1,70.71,152,179384,47.51,49.15,29.33,0
2017,CA,Solano,2,9.7,21.51,72.58,14.9,96.28,280,443511,539.7,49.79,33.7,0
2017,CA,Sonoma,2,9.55,71.35,50.52,1.9,87.65,169,502469,318.86,48.88,31.16,0
2017,CA,Stanislaus,2,10.14,75.29,60.11,3.2,92.02,256,544717,364.4,49.5,33.96,0
2017,CA,Sutter,1,NA,143.03,64.71,2.4,85.2,56,96204,159.7,49.77,32.41,0
2017,CA,Tehama,1,NA,163.2,44.95,0.9,48.51,41,63847,21.65,49.6,28.44,0
2017,CA,Trinity,1,NA,399.97,30.08,0.6,0,22,12726,4,51.52,23.28,0
2017,CA,Tulare,3,10.69,NA,51.29,2.2,84.52,266,462308,95.83,50.02,33.9,0
2017,CA,Ventura,1,10.8,23.49,59.68,2.2,96.88,300,849044,460.65,49.5,32.57,0
2017,CA,Yuba,1,NA,362.51,59.05,3.9,73.78,42,76578,121.2,50.63,35.29,0
2017,CA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,CO,Adams,6,15.3,137.49,57.23,3.5,96.38,252,503590,431.29,50.48,37.21,0
2017,CO,Arapahoe,3,NA,72.55,55.61,10.8,98.42,311,644478,807.52,49.48,35.89,0
2017,CO,Denver,1,21.32,NA,60.62,10.2,100,334,704961,4607.59,50.08,44.98,0
2017,CO,Douglas,2,12.1,161.61,28.03,1.4,89.71,150,335816,399.66,49.92,30.94,0
2017,CO,El Paso,3,15.14,71.98,46.57,6.8,91.07,497,700099,329.18,50.53,36.61,0
2017,CO,Jefferson,2,16.88,101.47,35.02,1.3,93.1,289,575417,752.96,49.87,33.59,0
2017,CO,Larimer,4,12.88,65.59,28.47,1,88.34,194,344084,132.54,49.9,37.59,0
2017,CO,Las Animas,1,NA,NA,53.81,1.7,59.21,16,14201,2.98,52.09,27.77,0
2017,CO,Montezuma,1,NA,137.48,42.27,0.4,32.82,27,26112,12.87,49.32,26.47,0
2017,CO,Pueblo,2,17.68,144.03,53.69,2.5,85.85,142,166283,69.69,49.31,30.9,0
2017,CO,Weld,2,14.25,58.81,46.53,1.3,79.54,146,305885,76.72,50.5,35.03,0
2017,CO,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,CT,Hartford,1,NA,NA,53.5,15,94.59,260,893076,1214.9,48.58,31.84,0
2017,CT,Litchfield,1,NA,NA,18.1,1.8,58.55,54,181667,197.34,49.4,26.09,0
2017,CT,New London,2,23.4,NA,39.31,6.8,74.19,78,267419,402.21,50.14,31.43,0
2017,CT,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,DC,District of Columbia,2,NA,NA,61.44,49.5,100,431,694906,NA,47.43,45.87,0
2017,DE,Kent,1,27.8,NA,52.53,25.1,73.03,85,176499,301.1,48.15,32.17,0
2017,DE,New Castle,5,43.4,NA,56.63,24.7,95.4,326,555976,1304.22,48.38,33.18,0
2017,FL,Alachua,1,22.4,192.48,54.72,20.4,78.81,118,266309,304.35,48.35,42.24,0
2017,FL,Bay,1,NA,300.43,37.15,11.2,88,166,184736,243.57,49.79,32.58,0
2017,FL,Brevard,1,16.61,168.5,39.58,10.6,94.93,448,587769,578.71,48.87,26.79,0
2017,FL,Broward,4,17.58,11.67,67.82,28.5,99.98,845,1934516,1599.05,48.72,32.75,0
2017,FL,Charlotte,1,NA,265.7,26.9,6.1,91.12,129,181522,266.83,48.73,18.87,0
2017,FL,Citrus,1,NA,335.87,20.4,3.1,65.48,147,145415,249.98,48.41,19.95,0
2017,FL,Clay,1,NA,331.44,40.94,10.6,85.03,117,212228,351.16,49.28,31.08,0
2017,FL,Duval,7,NA,NA,59.13,30,97.09,847,937933,1230.58,48.5,35.83,0
2017,FL,Hernando,3,NA,364.48,33.13,5.5,80.62,123,186704,395.11,48.09,25.1,0
2017,FL,Hillsborough,1,21.42,221.66,62.64,17.4,96.49,704,1426736,1398.47,48.89,35.45,0
2017,FL,Indian River,2,NA,292.92,38.9,9.3,95.03,82,154241,306.72,48.02,22.5,0
2017,FL,Lee,1,16.17,197.88,46.77,9,94.18,441,740000,943.26,49,26.19,0
2017,FL,Manatee,2,21.3,328.92,44.02,9.3,94.21,232,385506,518.9,48.36,25.7,0
2017,FL,Marion,1,27.1,305.6,44.03,13.1,68.97,289,353339,222.99,48.01,25.46,0
2017,FL,Miami-Dade,5,23.36,302.89,51,19,99.6,1457,2713295,1429.77,48.59,34.34,0
2017,FL,Nassau,2,NA,261.8,23.36,6.5,51.85,77,82925,127.84,49.17,27.51,0
2017,FL,Okeechobee,1,NA,523.32,52.1,8.9,63.45,24,41275,53.68,53.66,31.12,0
2017,FL,Orange,2,21.39,415.57,67.12,22,97.96,642,1355921,1500.86,49.04,38.82,0
2017,FL,Palm Beach,2,21.68,193.91,58.49,18.5,98.96,849,1470344,746.46,48.47,28.84,0
2017,FL,Pinellas,3,19.04,115.55,40.49,10.8,99.72,609,968341,3536.67,48.02,27.92,0
2017,FL,Polk,2,22.11,206.05,54.45,15.6,86.49,321,685368,381.22,49.01,30.61,0
2017,FL,Putnam,2,NA,322.14,44.52,16.5,43.84,63,73384,100.85,49.48,26.18,0
2017,FL,Volusia,5,23.04,136.67,42.08,11,90.06,404,537868,488.51,48.74,27.81,0
2017,FL,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,GA,Bibb,1,NA,1120.32,54.68,53.4,85.59,137,152840,611.95,46.89,32.36,0
2017,GA,Bulloch,1,NA,154.23,49.73,28.9,51.72,49,75991,112.95,49.1,40.75,0
2017,GA,Clayton,1,NA,1.13,50.01,67.8,99.11,209,284184,2007.37,46.83,35.86,0
2017,GA,Cobb,4,18.79,0.88,60.96,26.7,99.75,343,752649,2216.61,48.36,35.13,0
2017,GA,Colquitt,1,NA,NA,58.39,23.5,41.05,42,45480,83.58,49.51,31.87,0
2017,GA,Coweta,1,20.7,190.84,44.24,18,67.07,77,143153,324.69,48.76,31.46,0
2017,GA,Dekalb,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,GA,Effingham,1,NA,166.1,33.6,13.9,32.95,31,60086,125.78,49.63,33.62,0
2017,GA,Fayette,1,NA,74.1,51.29,21.4,81.82,45,112553,579.16,48.55,26.1,0
2017,GA,Forsyth,1,NA,164.58,37.9,3.3,90.08,78,228940,1021.96,49.66,30.71,0
2017,GA,Fulton,3,16.97,0.35,62.69,44.4,98.92,708,1038938,1972.77,48.42,38.31,0
2017,GA,Greene,1,NA,188.34,54.83,36.9,17.25,0,17203,44.4,48.91,23.8,0
2017,GA,Habersham,1,NA,133.83,35.96,4,41.24,21,44535,160.93,47.29,31.04,0
2017,GA,Jasper,1,NA,413.49,43.07,22.1,18.24,13,13882,37.71,49.03,28.19,0
2017,GA,Muscogee,2,NA,0,59.77,46,97.02,169,193836,895.77,48.71,35.99,0
2017,GA,Paulding,1,NA,330.14,41.13,17.8,79.95,100,159509,510.89,48.78,33.59,0
2017,GA,Polk,1,NA,0,44.36,13,48.58,33,41818,134.75,49.31,31.51,0
2017,GA,Spalding,1,NA,380.06,52.57,33.3,58.38,39,65358,332.66,48.1,31.35,0
2017,GA,Stewart,1,NA,NA,60.18,50.8,0,0,6314,13.76,65.79,48.92,0
2017,GA,Thomas,1,NA,235.77,52.72,36.9,53.98,28,44619,81.93,47.38,29.2,0
2017,GA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2017,HI,Hawaii,1,NA,NA,73.88,0.8,NA,65,199981,49.64,49.61,28.89,0
2017,HI,Honolulu,2,NA,NA,71.44,3,99.14,110,986353,1641.9,50.37,35.23,0
2017,IA,Des Moines,1,NA,83.41,21.21,5.7,73.26,22,39326,94.51,48.68,28.18,0
2017,IA,Humboldt,1,NA,91.96,10.91,0.7,53.42,0,9569,22.03,49.2,26.6,0
2017,IA,Iowa,1,NA,106.61,7.78,0.6,NA,0,16133,27.51,50.07,27.13,0
