"word","freq"
"suffering",3
"suggested",3
"support",3
"survived",3
"suspicion",3
"suspiciously",3
"swader",3
"sweet",3
"tactical",3
"tallant",3
"tallman",3
"tammany",3
"teams",3
"teen",3
"teenage",3
"teenager",3
"telephone",3
"temporarily",3
"ten",3
"tenbrink",3
"terry",3
"thefts",3
"thigh",3
"throughout",3
"tilley",3
"timmy",3
"tolen",3
"tomblin",3
"tomlinson",3
"tommy",3
"touchstone",3
"toyota",3
"tracking",3
"trammell",3
"treatment",3
"tribal",3
"tuesday",3
"turnpike",3
"twohour",3
"underdown",3
"uniform",3
"uninjured",3
"unrelated",3
"unsuccessfully",3
"upshur",3
"vaughn",3
"vermont",3
"vicinity",3
"visited",3
"volusia",3
"waddel",3
"walgreens",3
"wallace",3
"waters",3
"watson",3
"week",3
"westrich",3
"whetstone",3
"whitaker",3
"whittemore",3
"wildlife",3
"wilkes",3
"will",3
"wilmington",3
"wise",3
"worker",3
"workers",3
"working",3
"worried",3
"wrote",3
"wurms",3
"wyatt",3
"yakunin",3
"yantis",3
"yelton",3
"yet",3
"yoh",3
"zollo",3
"zumski",3
"achstein",2
"activated",2
"adrian",2
"adults",2
"affidavit",2
"afraid",2
"airport",2
"akron",2
"alachadzhyan",2
"alarcon",2
"alaska",2
"albany",2
"albin",2
"alden",2
"alerted",2
"alex",2
"alexis",2
"alisha",2
"allan",2
"allis",2
"almost",2
"alspaugh",2
"ambrosia",2
"amelia",2
"america",2
"ammunition",2
"among",2
"amtrak",2
"anchorage",2
"angelo",2
"angry",2
"animal",2
"animals",2
"antonio",2
"anybody",2
"applebees",2
"arapahoe",2
"arlington",2
"arms",2
"armstrong",2
"army",2
"arraignment",2
"articles",2
"asher",2
"ashley",2
"asleep",2
"assailant",2
"assaults",2
"associated",2
"atchley",2
"atkins",2
"ator",2
"attacks",2
"attaway",2
"attic",2
"avondale",2
"awakened",2
"azevedo",2
"babbit",2
"babbits",2
"baby",2
"background",2
"bags",2
"bail",2
"bakersfield",2
"balcony",2
"baltimore",2
"banging",2
"bangs",2
"barber",2
"barker",2
"barnard",2
"barnes",2
"barracks",2
"barrett",2
"barricading",2
"barton",2
"bates",2
"bca",2
"beason",2
"beaumont",2
"beck",2
"become",2
"bess",2
"beth",2
"betts",2
"beyet",2
"bidon",2
"bigley",2
"birt",2
"birthday",2
"bishop",2
"bitten",2
"bittle",2
"blaylock",2
"blew",2
"blm",2
"blocking",2
"bloody",2
"bloomfield",2
"blow",2
"blowers",2
"blyler",2
"bmw",2
"board",2
"bodie",2
"boise",2
"bonds",2
"bonin",2
"bonneville",2
"borough",2
"bosiljevac",2
"bottom",2
"boulder",2
"boys",2
"branch",2
"brand",2
"brannon",2
"braswell",2
"brennan",2
"brent",2
"brevard",2
"brewer",2
"broadway",2
"brownstown",2
"bruce",2
"brumley",2
"bryan",2
"buckeye",2
"buford",2
"burger",2
"burkhardt",2
"bushey",2
"butler",2
"buy",2
"cab",2
"cade",2
"caleb",2
"calvert",2
"camacho",2
"camp",2
"capias",2
"capital",2
"carjackings",2
"carlson",2
"carmen",2
"casper",2
"castleberry",2
"cave",2
"ceiling",2
"cellphone",2
"certain",2
"chamberlain",2
"chamblee",2
"chance",2
"chaotic",2
"chattanooga",2
"checkpoint",2
"cheek",2
"chelsea",2
"chemical",2
"chester",2
"chestnut",2
"chevrolet",2
"cheyenne",2
"chickasha",2
"childs",2
"christmas",2
"christy",2
"ciara",2
"citation",2
"citizen",2
"citizens",2
"claim",2
"claiming",2
"clay",2
"clifton",2
"clinton",2
"coale",2
"coates",2
"collapsed",2
"college",2
"colton",2
"columbus",2
"commander",2
"committing",2
"communicating",2
"company",2
"compliance",2
"complied",2
"compos",2
"computer",2
"concerns",2
"conditions",2
"confirm",2
"confront",2
"conklin",2
"connolly",2
"connor",2
"constables",2
"contained",2
"continuing",2
"conversations",2
"convicted",2
"conway",2
"cooper",2
"cooperate",2
"cooperating",2
"cops",2
"corbin",2
"coroner",2
"country",2
"couples",2
"covered",2
"cowlitz",2
"crawford",2
"crawl",2
"critically",2
"crittenden",2
"crocker",2
"cross",2
"crowbar",2
"cruz",2
"culhane",2
"customer",2
"cutchens",2
"daffern",2
"damaging",2
"danielle",2
"darlington",2
"dashboard",2
"dating",2
"dau",2
"daugherty",2
"davenport",2
"dawley",2
"dawson",2
"dealing",2
"declined",2
"deemed",2
"deescalate",2
"deflated",2
"deflating",2
"degroat",2
"deland",2
"delaware",2
"delivery",2
"dellinger",2
"denied",2
"derick",2
"derwin",2
"desper",2
"despondent",2
"detached",2
"detained",2
"devin",2
"dewey",2
"dial",2
"dialed",2
"dickens",2
"dickson",2
"die",2
"dillon",2
"directions",2
"disconnected",2
"dison",2
"disputed",2
"distressed",2
"distribute",2
"disturbances",2
"ditullio",2
"divorce",2
"dixon",2
"dogs",2
"dominguez",2
"donarski",2
"donna",2
"dorado",2
"dougan",2
"drivethrough",2
"drown",2
"ducote",2
"duke",2
"dumpster",2
"duplex",2
"dussourd",2
"dyer",2
"earlymorning",2
"eaton",2
"ebeling",2
"edge",2
"effective",2
"ehorn",2
"ekizian",2
"electronic",2
"elfgen",2
"elkhorn",2
"elkton",2
"elliot",2
"elmore",2
"elrod",2
"else",2
"elseth",2
"eluded",2
"ely",2
"encountering",2
"engaging",2
"engulfed",2
"episode",2
"equipment",2
"escorted",2
"esker",2
"ethan",2
"eve",2
"evicted",2
"exact",2
"examiners",2
"executed",2
"exgirlfriends",2
"exiting",2
"expected",2
"expedition",2
"expired",2
"explosion",2
"explosive",2
"express",2
"eye",2
"faced",2
"fagre",2
"failure",2
"fair",2
"fairbanks",2
"fairgrounds",2
"fairview",2
"fallen",2
"fancher",2
"fare",2
"farnsworth",2
"fayetteville",2
"fearing",2
"feel",2
"feeling",2
"fernando",2
"fiel",2
"fields",2
"findlay",2
"fires",2
"fish",2
"fitzgerald",2
"fitzpatrick",2
"fixed",2
"flint",2
"flowers",2
"flynn",2
"fontana",2
"foreman",2
"forks",2
"forth",2
"foster",2
"fosters",2
"fountain",2
"fox",2
"frank",2
"frazier",2
"fred",2
"freeway",2
"frerichs",2
"fryer",2
"full",2
"fullerton",2
"gained",2
"gaines",2
"gaining",2
"galaviz",2
"gallo",2
"gandy",2
"gate",2
"gauge",2
"gay",2
"genesee",2
"georgetown",2
"georgia",2
"gerken",2
"gesture",2
"gestures",2
"giaquinta",2
"giaquintas",2
"giberson",2
"gillespie",2
"gilmartin",2
"gishal",2
"given",2
"glaze",2
"glenway",2
"gorham",2
"gorinski",2
"granddaughter",2
"grandmother",2
"grandpre",2
"grayson",2
"greenwood",2
"gregware",2
"grenades",2
"grigsby",2
"grill",2
"grissom",2
"grows",2
"grubb",2
"grundy",2
"guards",2
"guerin",2
"guest",2
"guests",2
"guillory",2
"guillouxchevalier",2
"guitar",2
"gunbattle",2
"gunned",2
"gunu",2
"guy",2
"haegele",2
"hahira",2
"ham",2
"hames",2
"hammen",2
"hammonds",2
"hampshire",2
"hampton",2
"hard",2
"harlan",2
"harmed",2
"harper",2
"harpham",2
"harrington",2
"harvey",2
"hatch",2
"haven",2
"hayden",2
"hayes",2
"headquarters",2
"heather",2
"heaths",2
"heavy",2
"hedgecock",2
"heist",2
"helgerson",2
"hendren",2
"hensley",2
"hermantown",2
"herrell",2
"hide",2
"hikers",2
"hilber",2
"hilton",2
"hober",2
"hodgkinson",2
"hoffmans",2
"hohman",2
"holed",2
"holes",2
"holiday",2
"holslag",2
"holst",2
"holster",2
"homeowners",2
"homicidal",2
"hoose",2
"hoover",2
"hope",2
"hotline",2
"hourlong",2
"housing",2
"humbert",2
"hundred",2
"hung",2
"huntzinger",2
"hurtado",2
"hutcherson",2
"hutchman",2
"hwy",2
"hyatt",2
"ice",2
"identification",2
"identify",2
"identity",2
"igers",2
"imminent",2
"immobilized",2
"indicates",2
"individuals",2
"intended",2
"interest",2
"intervened",2
"involuntary",2
"involvement",2
"iowa",2
"irrationally",2
"issa",2
"item",2
"jackie",2
"jan",2
"jarrett",2
"javes",2
"jefferson",2
"jencsik",2
"jenkins",2
"jesse",2
"jessica",2
"jessup",2
"job",2
"joel",2
"joey",2
"johnathan",2
"johnsonlloyd",2
"joines",2
"jolls",2
"jory",2
"judicial",2
"juhl",2
"july",2
"kadhar",2
"kailing",2
"kaitlin",2
"karasek",2
"karen",2
"karjalainen",2
"keckhaser",2
"keizer",2
"kellay",2
"kennedy",2
"kenniker",2
"kerry",2
"khammash",2
"kick",2
"kinnard",2
"kirby",2
"klimek",2
"kmetz",2
"knickmeyer",2
"krause",2
"kristopher",2
"krstic",2
"ksp",2
"kuik",2
"kum",2
"lakeland",2
"lakeview",2
"lamar",2
"lambroses",2
"lanahan",2
"lancaster",2
"lanflisi",2
"langley",2
"lankford",2
"larson",2
"lash",2
"late",2
"latimer",2
"lauderdale",2
"laura",2
"leach",2
"leah",2
"leaned",2
"lebanon",2
"leboeuf",2
"lemieux",2
"lemmon",2
"lemp",2
"lengthy",2
"leo",2
"leonard",2
"leslie",2
"lessthanlethal",2
"leveled",2
"lewellyn",2
"lewistown",2
"liford",2
"limits",2
"listing",2
"litton",2
"live",2
"llano",2
"loaiza",2
"locations",2
"lodi",2
"loftis",2
"lonergan",2
"lori",2
"loveland",2
"low",2
"lowered",2
"lowes",2
"lowspeed",2
"lumberton",2
"lunging",2
"luther",2
"lutz",2
"machemehl",2
"mack",2
"maher",2
"makarenko",2
"malave",2
"managed",2
"manor",2
"manslaughter",2
"mansur",2
"manzo",2
"marana",2
"marble",2
"marcellus",2
"marchese",2
"margarita",2
"marie",2
"marijuana",2
"marine",2
"market",2
"martell",2
"martino",2
"mask",2
"mass",2
"massive",2
"mateo",2
"maxima",2
"mccann",2
"mccarthy",2
"mccomas",2
"mccoy",2
"mcdonald",2
"mceniry",2
"mcfall",2
"mchenry",2
"mcintire",2
"mciver",2
"mckee",2
"mcmanamon",2
"mcmanus",2
"meat",2
"meckling",2
"medicine",2
"medlin",2
"meet",2
"melissa",2
"methamphetamine",2
"meyers",2
"mhp",2
"midland",2
"mielentz",2
"milks",2
"millraney",2
"mischief",2
"mission",2
"mock",2
"modesto",2
"mohow",2
"monitoring",2
"monroe",2
"montano",2
"montion",2
"morenci",2
"moses",2
"motor",2
"motorist",2
"mould",2
"movements",2
"movie",2
"muhlenberg",2
"mullen",2
"murdering",2
"name",2
"named",2
"napa",2
"nash",2
"nashville",2
"nature",2
"nawman",2
"naylor",2
"neague",2
"neenah",2
"negotiating",2
"neutralized",2
"nevada",2
"never",2
"newcombs",2
"newport",2
"niccum",2
"ninehour",2
"nivins",2
"noknock",2
"nole",2
"noma",2
"norbert",2
"northeast",2
"norton",2
"norwich",2
"notice",2
"nylander",2
"nypd",2
"oak",2
"oaks",2
"obtaining",2
"occupant",2
"oddly",2
"offense",2
"offenses",2
"officerinvolved",2
"okaloosa",2
"okarche",2
"older",2
"oleson",2
"olive",2
"oliver",2
"olsen",2
"operating",2
"oquinn",2
"original",2
"originally",2
"oskey",2
"outbuilding",2
"overdose",2
"overturned",2
"package",2
"paid",2
"palmer",2
"pape",2
"papers",2
"paris",2
"parkinson",2
"parolee",2
"parsons",2
"partain",2
"partially",2
"pasco",2
"pass",2
"passersby",2
"patients",2
"patted",2
"patton",2
"paused",2
"pawn",2
"payne",2
"pendleton",2
"per",2
"perkins",2
"personal",2
"peters",2
"peterson",2
"philip",2
"pickups",2
"pilot",2
"pingel",2
"pinned",2
"pistols",2
"pitchfork",2
"pittsburg",2
"playing",2
"pontchartrain",2
"pontiac",2
"poole",2
"pop",2
"popp",2
"porter",2
"porubsky",2
"positioned",2
"posttraumatic",2
"potentially",2
"potwin",2
"power",2
"prague",2
"preceded",2
"precinct",2
"pregnant",2
"prescott",2
"present",2
"presumably",2
"preventing",2
"problems",2
"prohibited",2
"propane",2
"protect",2
"provide",2
"provided",2
"provoke",2
"provost",2
"prowler",2
"psychiatric",2
"puckett",2
"pueblo",2
"purvis",2
"push",2
"pushed",2
"pushing",2
"puskas",2
"quality",2
"quay",2
"questioned",2
"raced",2
"radio",2
"raise",2
"raising",2
"ramada",2
"rancho",2
"randolph",2
"randy",2
"range",2
"ranger",2
"rape",2
"rapidly",2
"rate",2
"rav",2
"raymond",2
"razor",2
"reappeared",2
"recognize",2
"refuge",2
"regular",2
"rehab",2
"reloaded",2
"renew",2
"renfroe",2
"requests",2
"reserve",2
"resist",2
"resisting",2
"restrain",2
"result",2
"results",2
"returning",2
"rhodes",2
"rhogena",2
"rice",2
"rich",2
"richey",2
"richland",2
"rifles",2
"riggs",2
"rippley",2
"robbie",2
"robertson",2
"robles",2
"rod",2
"rodney",2
"roll",2
"rolling",2
"rongione",2
"root",2
"rotten",2
"ruidoso",2
"ruled",2
"rush",2
"rushing",2
"ryder",2
"safe",2
"saidrrn",2
"sailboat",2
"samno",2
"sand",2
"sauerhagen",2
"sawedoff",2
"scalise",2
"schizophrenia",2
"schizophrenic",2
"schlegel",2
"schlosser",2
"schoeberl",2
"schools",2
"schrage",2
"schroeder",2
"scooter",2
"seconddegree",2
"secondfloor",2
"seddon",2
"seek",2
"seeking",2
"seifert",2
"seitz",2
"sekscinski",2
"sellers",2
"serious",2
"services",2
"sessions",2
"severe",2
"shaffer",2
"shannon",2
"sharp",2
"shatley",2
"shelter",2
"shelton",2
"shipley",2
"shirtless",2
"shotsfired",2
"shouted",2
"showing",2
"shrapnel",2
"silsbee",2
"simcoe",2
"similar",2
"simon",2
"singlecar",2
"singlevehicle",2
"siordia",2
"sisson",2
"site",2
"slashed",2
"slattery",2
"sleeping",2
"smallman",2
"smashed",2
"smashing",2
"smiths",2
"snohomish",2
"snow",2
"sobriety",2
"social",2
"sonja",2
"sons",2
"souder",2
"southard",2
"southeast",2
"southern",2
"southwood",2
"sparks",2
"specify",2
"spokane",2
"spokesman",2
"sports",2
"spread",2
"spring",2
"spruell",2
"stable",2
"stafford",2
"staged",2
"staley",2
"stansel",2
"star",2
"start",2
"stating",2
"stations",2
"steak",2
"steel",2
"stemmed",2
"stepanski",2
"stepp",2
"sterrett",2
"stewart",2
"stidham",2
"stiltner",2
"stinson",2
"stokes",2
"stolenvehicle",2
"stores",2
"storm",2
"story",2
"stoudt",2
"strain",2
"stranded",2
"strangers",2
"straub",2
"stretesky",2
"strip",2
"stroke",2
"strongsville",2
"structure",2
"stuck",2
"sturgell",2
"subaru",2
"substation",2
"suffield",2
"sugar",2
"sun",2
"superintendent",2
"sure",2
"surrendered",2
"surrendering",2
"susan",2
"swanson",2
"swenson",2
"swimming",2
"swinford",2
"swinging",2
"tacoma",2
"tail",2
"talihina",2
"tank",2
"target",2
"targeting",2
"tarrant",2
"tell",2
"temple",2
"terroristic",2
"test",2
"testa",2
"teter",2
"tevis",2
"thanksgiving",2
"thief",2
"thomson",2
"threaten",2
"threehour",2
"thursday",2
"tied",2
"todora",2
"toll",2
"torch",2
"total",2
"toto",2
"track",2
"tractortrailer",2
"trafficrelated",2
"trail",2
"trainee",2
"transitional",2
"tremblay",2
"trigger",2
"trip",2
"trucks",2
"truex",2
"tylka",2
"tyndall",2
"type",2
"tyre",2
"tyree",2
"uncle",2
"uncomfortable",2
"underneath",2
"unified",2
"unleashed",2
"unoccupied",2
"unsuccessful",2
"unsworth",2
"upset",2
"urrea",2
"utah",2
"utility",2
"uturn",2
"valadez",2
"value",2
"vandalism",2
"vandalizing",2
"variety",2
"vaughan",2
"veterans",2
"via",2
"visiting",2
"wadsworth",2
"waited",2
"wakup",2
"walker",2
"walsh",2
"walter",2
"warbritton",2
"warehouse",2
"warning",2
"wash",2
"wasilla",2
"watenpool",2
"waterford",2
"waterhouse",2
"watkins",2
"weatherby",2
"weeks",2
"weich",2
"weilding",2
"welch",2
"wells",2
"wheeler",2
"whitehall",2
"whitson",2
"whittle",2
"wickert",2
"wifes",2
"willoughby",2
"willow",2
"wilsford",2
"wilsonsalzl",2
"winesett",2
"winn",2
"wittman",2
"wolfsteller",2
"wrangler",2
"wrestled",2
"wright",2
"wrists",2
"writ",2
"writing",2
"yacabitis",2
"yalobusha",2
"yards",2
"yates",2
"yell",2
"yielding",2
"zachary",2
"zahazcewski",2
"zapier",2
"zimmermans",2
"abdala",1
"abduction",1
"ablaze",1
"absconder",1
"absconding",1
"abusing",1
"accelerate",1
"accelerating",1
"accidental",1
"accidentally",1
"accidentially",1
"accompanied",1
"accompanying",1
"accomplice",1
"accord",1
"accounts",1
"accusation",1
"acquaintance",1
"acquainted",1
"acre",1
"acres",1
"act",1
"actual",1
"actually",1
"acute",1
"ada",1
"adair",1
"addiction",1
"addison",1
"addisons",1
"addition",1
"additionally",1
"adjacent",1
"administer",1
"administration",1
"affair",1
"afterward",1
"age",1
"aggregated",1
"ahwatukee",1
"aiani",1
"aikey",1
"aim",1
"airbnb",1
"ala",1
"alain",1
"alamosa",1
"alarming",1
"albrecht",1
"albun",1
"alcantara",1
"alcoholic",1
"aldi",1
"aldrich",1
"alec",1
"alejandro",1
"alerting",1
"alexandre",1
"alfaro",1
"alian",1
"alias",1
"alie",1
"alive",1
"alix",1
"aliya",1
"aliz",1
"allamong",1
"allegation",1
"allegedlyuafired",1
"alleghany",1
"alleging",1
"allison",1
"allowing",1
"allterrain",1
"alma",1
"alongside",1
"altima",1
"altoona",1
"aluminum",1
"alyn",1
"alzheimers",1
"amanda",1
"ambush",1
"ambushed",1
"american",1
"americas",1
"amnatkeolee",1
"amount",1
"ana",1
"andersons",1
"andor",1
"andre",1
"andrey",1
"andy",1
"angel",1
"angleton",1
"ann",1
"announced",1
"anonymous",1
"anson",1
"antigo",1
"antioch",1
"antonino",1
"antunez",1
"anuaeagar",1
"apd",1
"apds",1
"apex",1
"apostolos",1
"apple",1
"apprehension",1
"arbys",1
"archie",1
"arcola",1
"ardo",1
"arent",1
"argued",1
"armor",1
"arnold",1
"arnolds",1
"arresting",1
"arron",1
"arrow",1
"arson",1
"artemio",1
"arts",1
"asad",1
"asante",1
"asbury",1
"ashers",1
"ashland",1
"ask",1
"aspects",1
"assaultive",1
"assembled",1
"assigned",1
"ast",1
"asthma",1
"atascosa",1
"atkin",1
"atkinson",1
"atlantic",1
"atop",1
"attached",1
"attachment",1
"attend",1
"attending",1
"attilio",1
"atuathe",1
"atvs",1
"auamormon",1
"aug",1
"august",1
"augusta",1
"augustus",1
"austins",1
"authoritiesrrn",1
"automobile",1
"autozone",1
"available",1
"avalon",1
"ave",1
"avery",1
"avoid",1
"avoided",1
"awaiting",1
"awoke",1
"axesu",1
"ayers",1
"azle",1
"baba",1
"backdoor",1
"backing",1
"backpacks",1
"backseat",1
"backside",1
"backus",1
"backward",1
"backwards",1
"backyarduawith",1
"badge",1
"badges",1
"badly",1
"bagshe",1
"bailed",1
"bailiffs",1
"baily",1
"bald",1
"ballance",1
"bamber",1
"band",1
"banged",1
"bangert",1
"banned",1
"baptist",1
"barack",1
"barbecue",1
"barclay",1
"barcus",1
"barlow",1
"barney",1
"barrack",1
"barrage",1
"barred",1
"barrel",1
"barricade",1
"barsnick",1
"barstow",1
"bartkiewicz",1
"bartlesville",1
"bartow",1
"bartrung",1
"basha",1
"bashir",1
"basin",1
"baskin",1
"bass",1
"bathrooms",1
"baxter",1
"bayonet",1
"bcso",1
"bea",1
"beacon",1
"beall",1
"beanbags",1
"bear",1
"bearcat",1
"beau",1
"beaverhead",1
"beavers",1
"beaverton",1
"becca",1
"beckton",1
"becky",1
"becuase",1
"bedrooms",1
"beech",1
"beef",1
"begun",1
"behalf",1
"behling",1
"belgard",1
"bellew",1
"bellingrath",1
"bellville",1
"belonged",1
"belonging",1
"belongings",1
"bend",1
"benjamen",1
"berlin",1
"bernard",1
"bernardino",1
"bernhardt",1
"bernhardwilliam",1
"bernie",1
"beseler",1
"besgrove",1
"beside",1
"bethesda",1
"bevenue",1
"beverage",1
"beverly",1
"beymer",1
"bible",1
"big",1
"bill",1
"billinger",1
"biomat",1
"birkeland",1
"birmingham",1
"bissonnette",1
"bit",1
"bivens",1
"blackburn",1
"blackmon",1
"bladed",1
"blaine",1
"blamed",1
"blanchard",1
"blane",1
"blanket",1
"blast",1
"bleachers",1
"bleinheim",1
"blewett",1
"blonde",1
"blooduheld",1
"blossom",1
"blough",1
"blount",1
"bludgeoned",1
"blunt",1
"bnsf",1
"boden",1
"bodily",1
"boeh",1
"bogart",1
"bogusiewicz",1
"bohinski",1
"bolinger",1
"bolins",1
"bomb",1
"bond",1
"bonham",1
"bonini",1
"bonny",1
"booger",1
"bookcliffs",1
"booking",1
"boothe",1
"boots",1
"bordewick",1
"bosell",1
"bosse",1
"boston",1
"boulware",1
"bounty",1
"bow",1
"bowdon",1
"bowen",1
"bowers",1
"bowling",1
"bowman",1
"boxcutter",1
"boyer",1
"boyes",1
"boyfriends",1
"boyle",1
"boyne",1
"boyse",1
"bracewell",1
"brady",1
"brain",1
"brandan",1
"brandie",1
"brandy",1
"bray",1
"breckenridge",1
"breezeway",1
"brenda",1
"brendan",1
"brentant",1
"bret",1
"brett",1
"brick",1
"brickmans",1
"bridges",1
"brigham",1
"brimer",1
"brimers",1
"bringing",1
"brisco",1
"brisket",1
"brittany",1
"britton",1
"broadwater",1
"brogdon",1
"bronson",1
"broomfield",1
"browning",1
"brownings",1
"browns",1
"bruffy",1
"bruning",1
"brush",1
"bryce",1
"buchanan",1
"buckley",1
"buckner",1
"buckshot",1
"budget",1
"buffet",1
"buick",1
"bullard",1
"bulletriddled",1
"bullets",1
"bulloch",1
"bulls",1
"buncombe",1
"bunker",1
"bunkers",1
"burbrink",1
"burg",1
"burglarize",1
"burglarized",1
"burglarizing",1
"burglarly",1
"burgundy",1
"burk",1
"burkesville",1
"burkholders",1
"burks",1
"burlington",1
"burn",1
"burntout",1
"burst",1
"burtsfield",1
"busher",1
"bushes",1
"busse",1
"bust",1
"busted",1
"busy",1
"butcherstyle",1
"buttercup",1
"byars",1
"bypass",1
"byrd",1
"bystanders",1
"cabdriver",1
"cabell",1
"cabin",1
"cabinet",1
"caddo",1
"cadillac",1
"cafe",1
"cain",1
"caitlynn",1
"cajon",1
"calabro",1
"calif",1
"californias",1
"calkins",1
"calypso",1
"cam",1
"cameras",1
"camino",1
"camouflage",1
"campbelltown",1
"camping",1
"camry",1
"can",1
"canada",1
"cancer",1
"canfield",1
"canine",1
"canton",1
"cantrell",1
"canyon",1
"capitol",1
"capt",1
"cardon",1
"care",1
"caregiver",1
"carjacker",1
"carlton",1
"carmichael",1
"carnicle",1
"carol",1
"caroline",1
"carpentier",1
"carrigan",1
"carroll",1
"carry",1
"carryout",1
"carson",1
"cart",1
"cartersville",1
"carterville",1
"cary",1
"casale",1
"cashier",1
"cashus",1
"casiano",1
"casing",1
"casinos",1
"castles",1
"catasauqua",1
"catch",1
"catching",1
"cates",1
"cathcart",1
"cathers",1
"cato",1
"cats",1
"cause",1
"cdeputies",1
"cecil",1
"cedars",1
"cederberg",1
"celebrating",1
"cement",1
"centerline",1
"centerville",1
"cents",1
"century",1
"cesar",1
"chadwick",1
"chain",1
"chainsaw",1
"chair",1
"chambered",1
"chamberlains",1
"changing",1
"chapel",1
"chaperones",1
"charbonneau",1
"chargesrrn",1
"charland",1
"charlevoix",1
"charlie",1
"chasedjoshua",1
"chases",1
"chatman",1
"checked",1
"checks",1
"cheeks",1
"cheese",1
"cheney",1
"chestdeep",1
"chet",1
"chetopa",1
"chevron",1
"chevy",1
"cheyanne",1
"chicken",1
"childers",1
"childress",1
"chilis",1
"chilton",1
"china",1
"chinook",1
"chitwood",1
"choate",1
"choked",1
"choking",1
"chompies",1
"christensen",1
"christine",1
"chuckles",1
"cinergy",1
"circling",1
"cite",1
"cities",1
"citrus",1
"cityteam",1
"civilian",1
"claims",1
"clair",1
"claire",1
"clanton",1
"clara",1
"clarke",1
"clary",1
"class",1
"claw",1
"clawstyle",1
"clayton",1
"clean",1
"cleaning",1
"cleared",1
"cleaver",1
"cliff",1
"closer",1
"closes",1
"closing",1
"clothing",1
"cloud",1
"clubhouse",1
"clutching",1
"coastal",1
"coasthills",1
"coffee",1
"cogar",1
"colby",1
"cold",1
"colello",1
"collect",1
"colley",1
"collier",1
"collierville",1
"collision",1
"collison",1
"colman",1
"colmans",1
"colonial",1
"columbia",1
"combat",1
"combatstyle",1
"combined",1
"commercial",1
"commitment",1
"commits",1
"commotion",1
"communications",1
"companys",1
"complain",1
"complete",1
"completed",1
"complying",1
"complyu",1
"compressed",1
"concentration",1
"condominiums",1
"condon",1
"condos",1
"confessed",1
"confrontationrrn",1
"connected",1
"connell",1
"consistent",1
"console",1
"constant",1
"construction",1
"contacting",1
"contacts",1
"contain",1
"converged",1
"convey",1
"conviction",1
"convinced",1
"coomer",1
"coordinates",1
"coors",1
"coos",1
"copson",1
"coral",1
"corben",1
"cordell",1
"cordiviola",1
"corner",1
"cornett",1
"corning",1
"corpse",1
"correll",1
"cortney",1
"cory",1
"corydon",1
"cosme",1
"coteau",1
"cottonwood",1
"coty",1
"council",1
"counseling",1
"countys",1
"countywide",1
"courtenay",1
"courtordered",1
"courts",1
"covington",1
"coworker",1
"cox",1
"coy",1
"coyle",1
"cpl",1
"cpr",1
"cracker",1
"cramer",1
"crashes",1
"crawling",1
"crazy",1
"created",1
"creating",1
"cremeans",1
"creson",1
"cressen",1
"cries",1
"crismon",1
"cristyus",1
"critical",1
"criticially",1
"crockett",1
"crooks",1
"crosses",1
"crow",1
"crowded",1
"crowe",1
"crtically",1
"cruces",1
"cruice",1
"crusier",1
"crv",1
"crying",1
"crystal",1
"cst",1
"ctran",1
"cue",1
"culmination",1
"culpeper",1
"cupertino",1
"cursing",1
"curt",1
"cushions",1
"custer",1
"customs",1
"cutler",1
"cuyahoga",1
"cyr",1
"daddy",1
"dadeville",1
"dairy",1
"dajani",1
"dalhart",1
"dalton",1
"dalzell",1
"damaged",1
"danforth",1
"dangelo",1
"daniels",1
"danko",1
"dapkus",1
"darby",1
"daring",1
"darktinted",1
"darrel",1
"darren",1
"darts",1
"daryl",1
"dash",1
"dashcam",1
"dass",1
"date",1
"daughterinlaw",1
"daum",1
"daviess",1
"dawn",1
"dealer",1
"dealings",1
"deanna",1
"dearborn",1
"debi",1
"debt",1
"decastro",1
"decedent",1
"decedents",1
"decoteau",1
"deep",1
"deer",1
"deerman",1
"defending",1
"deflation",1
"deflected",1
"delay",1
"deli",1
"delite",1
"delray",1
"delta",1
"deltona",1
"demeo",1
"deming",1
"demings",1
"denham",1
"denver",1
"depetris",1
"depressed",1
"der",1
"deryk",1
"des",1
"desai",1
"desais",1
"desjarlais",1
"desk",1
"desnoyers",1
"destruction",1
"det",1
"detail",1
"deter",1
"determine",1
"detroit",1
"devan",1
"developmentally",1
"dewayne",1
"dewitt",1
"diametrically",1
"dickenson",1
"dieringer",1
"dietrich",1
"differ",1
"digiovanni",1
"dillan",1
"dionne",1
"disable",1
"disappearance",1
"disbrowe",1
"discharging",1
"disconnect",1
"discontinued",1
"discover",1
"discussion",1
"disgruntled",1
"dismantling",1
"disobeyed",1
"displaying",1
"disputeu",1
"disrespectful",1
"distanceu",1
"distress",1
"disturbed",1
"disturbingthepeace",1
"djhon",1
"djs",1
"dmitry",1
"dnr",1
"dobbins",1
"doctor",1
"doctors",1
"documents",1
"dofa",1
"dogwood",1
"domagalski",1
"donadio",1
"donarskis",1
"donation",1
"donnell",1
"dora",1
"doran",1
"dorough",1
"dorsey",1
"dos",1
"dosker",1
"doug",1
"douris",1
"dover",1
"downed",1
"downey",1
"downs",1
"dozen",1
"dozens",1
"dragline",1
"drake",1
"draper",1
"draw",1
"drawing",1
"drawn",1
"drees",1
"drenched",1
"drenkow",1
"drey",1
"drill",1
"drink",1
"driverside",1
"drivethru",1
"dronet",1
"dropping",1
"drugoffender",1
