Police_Dept,County,City,State,officers_per_10k_pop,tot_officers,tot_employees_per_10k,tot_employees,Year
New Haven,New Haven,Guilford Center,CT,32.6,425,36.8,480,2015
New Haven,New Haven,Waterbury,CT,32.6,425,36.8,480,2015
New Haven,New Haven,Madison Center,CT,32.6,425,36.8,480,2015
New Haven,New Haven,Wallingford Center,CT,32.6,425,36.8,480,2015
New Haven,New Haven,New Haven,CT,32.6,425,36.8,480,2015
New Haven,New Haven,West Haven,CT,32.6,425,36.8,480,2015
New Haven,New Haven,Heritage Village,CT,32.6,425,36.8,480,2015
New Haven,New Haven,Milford city,CT,32.6,425,36.8,480,2015
Charleston,Kanawha,Pinch,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Rand,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Shrewsbury,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Chesapeake,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Belle,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Cross Lanes,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Sissonville,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Handley,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Clendenin,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Charleston,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Tornado,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,St. Albans,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Jefferson,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Dunbar,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Marmet,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Coal Fork,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,South Charleston,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Glasgow,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Cedar Grove,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Big Chimney,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Elkview,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,East Bank,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Nitro,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Pratt,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Montgomery,WV,32.5,163,37.3,187,2015
Charleston,Kanawha,Chelyan,WV,32.5,163,37.3,187,2015
Boston,Suffolk,Boston,MA,32.2,2139,40.4,2689,2015
Boston,Suffolk,Winthrop Town,MA,32.2,2139,40.4,2689,2015
Boston,Suffolk,Revere,MA,32.2,2139,40.4,2689,2015
Boston,Suffolk,Chelsea,MA,32.2,2139,40.4,2689,2015
Jackson,Madison,Medon,TN,31.7,214,38.3,258,2015
Jackson,Madison,Jackson,TN,31.7,214,38.3,258,2015
Jackson,Madison,Three Way,TN,31.7,214,38.3,258,2015
Milwaukee,Milwaukee,Greendale,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Oak Creek,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Wauwatosa,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Whitefish Bay,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,River Hills,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Franklin,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Fox Point,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,South Milwaukee,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,West Allis,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Brown Deer,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,West Milwaukee,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Milwaukee,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,St. Francis,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Hales Corners,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Shorewood,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Greenfield,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Cudahy,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Glendale,WI,31.4,1886,41.9,2518,2015
Milwaukee,Milwaukee,Bayside,WI,31.4,1886,41.9,2518,2015
Memphis,Shelby,Arlington,TN,31,2040,36.3,2389,2015
Memphis,Shelby,Bartlett,TN,31,2040,36.3,2389,2015
Memphis,Shelby,Collierville,TN,31,2040,36.3,2389,2015
Memphis,Shelby,Germantown,TN,31,2040,36.3,2389,2015
Memphis,Shelby,Millington,TN,31,2040,36.3,2389,2015
Memphis,Shelby,Memphis,TN,31,2040,36.3,2389,2015
Memphis,Shelby,Lakeland,TN,31,2040,36.3,2389,2015
Yonkers,Westchester,Mamaroneck,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Bronxville,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Bedford Hills,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Elmsford,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Peekskill,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Chappaqua,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Pelham Manor,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Scotts Corners,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Yorktown Heights,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Lake Mohegan,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Scarsdale,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Pelham,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Ardsley,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Ossining,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Valhalla,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Dobbs Ferry,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Croton-on-Hudson,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Crompond,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Mount Kisco,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Verplanck,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Rye Brook,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Tuckahoe,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Harrison,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Heritage Hills,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Sleepy Hollow,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Hawthorne,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Armonk,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Irvington,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,New Rochelle,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Montrose,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Yonkers,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Port Chester,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Shrub Oak,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Buchanan,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Briarcliff Manor,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Golden's Bridge,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Greenville,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Crugers,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,White Plains,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Shenorock,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Mount Vernon,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Thornwood,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Rye,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Larchmont,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Katonah,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Jefferson Valley-Yorktown,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Pleasantville,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Hartsdale,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Hastings-on-Hudson,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Tarrytown,NY,30.7,620,34.8,702,2015
Yonkers,Westchester,Lincolndale,NY,30.7,620,34.8,702,2015
Jersey City,Hudson,Guttenberg,NJ,30.7,814,35.3,936,2015
Jersey City,Hudson,Jersey City,NJ,30.7,814,35.3,936,2015
Jersey City,Hudson,Hoboken,NJ,30.7,814,35.3,936,2015
Jersey City,Hudson,Harrison,NJ,30.7,814,35.3,936,2015
Jersey City,Hudson,West New York,NJ,30.7,814,35.3,936,2015
Jersey City,Hudson,East Newark,NJ,30.7,814,35.3,936,2015
Jersey City,Hudson,Bayonne,NJ,30.7,814,35.3,936,2015
Jersey City,Hudson,Kearny,NJ,30.7,814,35.3,936,2015
Jersey City,Hudson,Union City,NJ,30.7,814,35.3,936,2015
Jersey City,Hudson,Secaucus,NJ,30.7,814,35.3,936,2015
Greenville,Greenville,Wade Hampton,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Ware Place,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Greer,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Simpsonville,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Golden Grove,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Five Forks,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Judson,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Welcome,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Dunean,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Tigerville,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Travelers Rest,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Gantt,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Sans Souci,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Greenville,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Fountain Inn,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Berea,SC,30.3,191,37.6,237,2015
Greenville,Greenville,City View,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Slater-Marietta,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Taylors,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Parker,SC,30.3,191,37.6,237,2015
Greenville,Greenville,Mauldin,SC,30.3,191,37.6,237,2015
Springfield,Hampden,Holyoke,MA,29.6,456,36.1,556,2015
Springfield,Hampden,West Springfield Town,MA,29.6,456,36.1,556,2015
Springfield,Hampden,Agawam Town,MA,29.6,456,36.1,556,2015
Springfield,Hampden,Springfield,MA,29.6,456,36.1,556,2015
Springfield,Hampden,Palmer Town,MA,29.6,456,36.1,556,2015
Springfield,Hampden,Chicopee,MA,29.6,456,36.1,556,2015
Springfield,Hampden,Monson Center,MA,29.6,456,36.1,556,2015
Springfield,Hampden,Westfield,MA,29.6,456,36.1,556,2015
Baton Rouge,East Baton Rouge,Brownfields,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Baton Rouge,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Village St. George,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Merrydale,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Oak Hills Place,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Central,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Zachary,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Inniswold,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Monticello,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Shenandoah,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Gardere,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Westminster,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Old Jefferson,LA,29.5,674,37.2,851,2015
Baton Rouge,East Baton Rouge,Baker,LA,29.5,674,37.2,851,2015
North Charleston,Charleston,Ravenel,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Rockville,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Awendaw,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Hollywood,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Lincolnville,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Folly Beach,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,North Charleston,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Meggett,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,James Island,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,McClellanville,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Charleston,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Isle of Palms,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Seabrook Island,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Mount Pleasant,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Kiawah Island,SC,29.3,320,36.2,395,2015
North Charleston,Charleston,Sullivan's Island,SC,29.3,320,36.2,395,2015
Syracuse,Onondaga,Syracuse,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Nedrow,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Camillus,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Skaneateles,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,East Syracuse,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Fairmount,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Seneca Knolls,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Liverpool,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Elbridge,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Westvale,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Mattydale,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Galeville,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Minoa,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Solvay,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Brewerton,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Baldwinsville,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Jordan,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Village Green,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Lyncourt,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Fabius,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,North Syracuse,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Fayetteville,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Manlius,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Tully,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Marcellus,NY,28.7,414,33.5,482,2015
Syracuse,Onondaga,Lakeland,NY,28.7,414,33.5,482,2015
Kansas City,Jackson,Levasy,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Lake Tapawingo,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Lone Jack,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Lee's Summit,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Independence,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Lake Lotawana,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Sugar Creek,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Kansas City,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Raytown,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Sibley,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Greenwood,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Grain Valley,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Oak Grove,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,River Bend,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Unity Village,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Grandview,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Buckner,MO,28.7,1360,38.5,1824,2015
Kansas City,Jackson,Blue Springs,MO,28.7,1360,38.5,1824,2015
Kalamazoo,Kalamazoo,Eastwood,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Climax,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,South Gull Lake,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Vicksburg,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Richland,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Schoolcraft,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Galesburg,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Kalamazoo,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Westwood,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Comstock Northwest,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Portage,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Augusta,MI,28.7,219,34.6,264,2015
Kalamazoo,Kalamazoo,Parchment,MI,28.7,219,34.6,264,2015
Trenton,Mercer,Trenton,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,White Horse,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Princeton,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Lawrenceville,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Yardville,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Groveville,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Hamilton Square,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Mercerville,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Pennington,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Princeton Junction,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Hightstown,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Twin Rivers,NJ,28.6,239,37.7,315,2015
Trenton,Mercer,Hopewell,NJ,28.6,239,37.7,315,2015
Ocala,Marion,McIntosh,FL,28.5,165,40.6,235,2015
Ocala,Marion,Reddick,FL,28.5,165,40.6,235,2015
Ocala,Marion,Belleview,FL,28.5,165,40.6,235,2015
Ocala,Marion,Ocala,FL,28.5,165,40.6,235,2015
Ocala,Marion,Silver Springs Shores,FL,28.5,165,40.6,235,2015
Ocala,Marion,Dunnellon,FL,28.5,165,40.6,235,2015
Pittsburgh,Allegheny,Green Tree,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Forest Hills,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Rosslyn Farms,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Wilkinsburg,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Swissvale,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Aspinwall,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Oakdale,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,McKeesport,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Clinton,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Bradford Woods,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Munhall,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Sewickley Heights,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Braddock Hills,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Bakerstown,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Ingram,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Upper St. Clair,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Boston,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Leetsdale,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Brackenridge,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Turtle Creek,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Glenfield,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Bridgeville,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Thornburg,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Blawnox,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Curtisville,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Dravosburg,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Whitehall,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,West Elizabeth,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Ben Avon Heights,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Gibsonia,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Port Vue,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Bellevue,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Emsworth,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,East McKeesport,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Pittsburgh,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Clairton,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Crafton,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Rankin,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Glen Osborne,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Glenshaw,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Cheswick,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Jefferson Hills,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Harwick,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,South Park Township,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,White Oak,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Wilmerding,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Whitaker,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Castle Shannon,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Bairdford,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Pennsbury Village,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Bell Acres,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Allison Park,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Versailles,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Lincoln,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Imperial,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Duquesne,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Haysville,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Noblestown,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Monroeville,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Franklin Park,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Sturgeon,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Ben Avon,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Verona,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Coraopolis,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Carnot-Moon,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Sewickley Hills,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Etna,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Dormont,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Heidelberg,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Avalon,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Springdale,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Pitcairn,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,North Braddock,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Brentwood,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Sharpsburg,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Bethel Park,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Greenock,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Liberty,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Elizabeth,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,East Pittsburgh,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Russellton,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Pleasant Hills,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Plum,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Chalfant,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,West Mifflin,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,McKees Rocks,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Rennerdale,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Homestead,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Sewickley,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Baldwin,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Braddock,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Mount Oliver,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,West Homestead,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Carnegie,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Edgeworth,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Fox Chapel,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Churchill,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,West View,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Tarentum,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Enlow,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Millvale,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Oakmont,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Glassport,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Edgewood,PA,28.4,872,30.9,948,2015
Pittsburgh,Allegheny,Wall,PA,28.4,872,30.9,948,2015
Tuscaloosa,Tuscaloosa,Holt,AL,28.4,277,36.2,353,2015
Tuscaloosa,Tuscaloosa,Vance,AL,28.4,277,36.2,353,2015
Tuscaloosa,Tuscaloosa,Lake View,AL,28.4,277,36.2,353,2015
Tuscaloosa,Tuscaloosa,Tuscaloosa,AL,28.4,277,36.2,353,2015
Tuscaloosa,Tuscaloosa,Brookwood,AL,28.4,277,36.2,353,2015
Tuscaloosa,Tuscaloosa,Coker,AL,28.4,277,36.2,353,2015
Tuscaloosa,Tuscaloosa,Cottondale,AL,28.4,277,36.2,353,2015
Tuscaloosa,Tuscaloosa,Northport,AL,28.4,277,36.2,353,2015
Tuscaloosa,Tuscaloosa,Coaling,AL,28.4,277,36.2,353,2015
